climactor_id,plan_type,plan_name,plan_adopted_year,plan_end_year,plan_boundary,plan_boundary_desc,plan_url,plan_comments,datasource_id
391669ff0ed7c01f,Mitigation,NA,2018,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
f8f3438afea7686f,Mitigation,NA,2016,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
63f6ad81222b7dcd,Mitigation,NA,2014,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
aab395d1ce8d1e39,Integrated,NA,2018,2029,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
2210e914558f4ea5,Mitigation,NA,2017,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
f6b9319e3b03268a,Integrated,NA,2019,2029,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
efe9583b6611661b,Mitigation,NA,2014,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
258f135b845b2fdd,Mitigation,NA,2015,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
ec0f36457e57f13d,Mitigation,NA,2014,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
2ab1b12de2d3beec,Mitigation,NA,2015,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
6bc559f210e63218,Integrated,NA,2016,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
b0ca0a8df461a950,Integrated,NA,2019,2029,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
27794e2723ba7776,Integrated,NA,2020,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
e1985983ef1db159,Integrated,NA,2020,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
045e44dd78abcd96,Mitigation,NA,2014,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
5674e82eacc4459b,Mitigation,NA,2016,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
cd9d011da801ae76,Mitigation,NA,2014,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
93d2f327b90a64ce,Mitigation,NA,2014,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
9cae7fa0a023279b,Mitigation,NA,2016,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
c716ae9a3c628cb4,Mitigation,NA,2015,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
4bad0cc04f67f5fa,Integrated,NA,2022,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
6105cf3c9f81bbe3,Mitigation,NA,2015,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
0d164106ef06d4c3,Mitigation,NA,2017,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
f66cca0c9e22ca28,Mitigation,NA,2016,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
5bd6a10825f09136,Mitigation,NA,2016,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
87b61317c5c5a9ae,Mitigation,NA,2017,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
e4c0c1d33beca471,Integrated,NA,2017,2029,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
ea4c30094ca76bbc,Mitigation,NA,2016,2020,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
9f1dc570e1733809,Mitigation,NA,2017,2027,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
1f86df6bbbc174d8,Integrated,NA,2017,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
6371dd878868abb7,Integrated,NA,2018,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
787be285769b3264,Integrated,NA,2019,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
e4b806e9e4d4aa6c,Integrated,NA,2018,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
e59b0081f288e134,Integrated,NA,2017,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
ac350661e4976a21,Integrated,NA,2019,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
c3d99c4c15ee35fb,Integrated,NA,2018,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
50dc264db1fda8a4,Integrated,NA,2019,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
4f494bbbe4f3d044,Integrated,NA,2019,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
db64fff5148651fe,Integrated,NA,2019,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
84d580882ccc66df,Integrated,NA,2018,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
6112740068f15e27,Integrated,NA,2019,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
c3abe6c563fe49c2,Integrated,NA,2018,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
b0ad45c3c274739b,Integrated,NA,2020,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
0872cc9fcd484700,Integrated,NA,2018,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
582f4766dc0f0ee9,Integrated,NA,2019,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
c5a7fe05cc7f7a5e,Integrated,NA,2018,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
96465da26fb97d64,Integrated,NA,2018,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
55df94cf90b5fb91,Integrated,NA,2017,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
37dd799220431581,Integrated,NA,2019,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
25dd75fbbde716b2,Integrated,NA,2019,2029,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
c30673bbcef6d8d2,Integrated,NA,2019,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
44afe63a60e06024,Integrated,NA,2019,2029,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
a11b4660dd56891c,Integrated,NA,2020,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
8a7b9879c1c42393,Integrated,NA,2019,2029,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
6ed8fe69a72ddc97,Integrated,NA,2019,2029,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
ca449c75e5e0ff4c,Integrated,NA,2019,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
bfbbb96179765cef,Integrated,NA,2021,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
a0ed9a441283fe58,Integrated,NA,2019,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
989486b1947f32df,Integrated,NA,2019,2029,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
c0f2c9b26e0cc589,Integrated,NA,2019,2029,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
8faddde6ed4dfc1f,Integrated,NA,2019,2029,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
11d950a4f6965bd6,Integrated,NA,2019,2029,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
ef3fcad970b1ff91,Integrated,NA,2019,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
288467d701bda668,Integrated,NA,2019,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
32edcc742897b5f7,Integrated,NA,2019,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
20cec754b6860bcf,Integrated,NA,2019,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
7f3d7ee092af589c,Integrated,NA,2019,2029,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
d29e668bc8c6260e,Integrated,NA,2019,2029,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
371947592bd734bc,Integrated,NA,2020,2029,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
d95015f9df8002de,Integrated,NA,2020,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
a38488216c84c125,Integrated,NA,2018,2029,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
83ee16a4f1692db0,Integrated,NA,2019,2029,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
a49717ed089ec956,Integrated,NA,2019,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
984d2568094afcc5,Integrated,NA,2019,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
6ad1e885a6072ae5,Integrated,NA,2019,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
55835e943740f01c,Integrated,NA,2019,2029,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
954f4f07e1d179d9,Integrated,NA,2019,2029,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
d2e6ab41921f9fed,Integrated,NA,2019,2029,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
922e9073d608faf2,Integrated,NA,2019,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
554627803d9231bc,Integrated,NA,2019,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
f8ab49fdb8206de9,Integrated,NA,2021,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
9f397d120083609f,Integrated,NA,2022,2030,NA,NA,NA,NA,JRC:GCoM - MyCovenant:2023
38e10e66ca481624,NA,あぐいエコアクションプラン,NA,NA,NA,NA,https://www.town.agui.lg.jp/contents_detail.php?co=kak&frmId=6182,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
f55387e89aa802ca,NA,愛知県庁の環境保全のための行動計画（あいちエコスタンダード）,NA,NA,NA,NA,https://www.pref.aichi.jp/soshiki/kankyokatsudo/0000061809.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
b03d1e9a51363ae3,NA,愛西市地球温暖化対策実行計画（事務事業編）,NA,NA,NA,NA,http://www.city.aisai.lg.jp/,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
7187918ae8f07704,NA,あま市地球温暖化対策実行計画（事務事業編）,NA,NA,NA,NA,https://www.city.ama.aichi.jp/kurashi/kankyo/ondanka/1002441.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
d53ca81a64e91b44,NA,第5期安城市地球温暖化対策実行計画（事務事業編）,NA,NA,NA,NA,https://www.city.anjo.aichi.jp/shisei/keikaku/tikyuondankataisakujikkoukeikaku.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
c9e2d219170e160f,NA,知立市エコプラン　地球温暖化対策実行計画（事務事業編）,NA,NA,NA,NA,https://www.city.chiryu.aichi.jp/kurashi/kankyo/5/1/1451814826747.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
b2e4a8097c00d371,NA,第5次知多市庁内環境保全率先実行計画,NA,NA,NA,NA,http://www.city.chita.lg.jp/docs/2014031700011/,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
187861e5ca82ffa1,NA,扶桑町地球温暖化対策実行計画,NA,NA,NA,NA,NA,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
5afe854a4bfe591e,NA,第5次地球温暖化対策実行計画,NA,NA,NA,NA,http://www.city.gamagori.lg.jp/unit/kankyo/hozen-ondanka-keikaku.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
d5bc1a26d50c24d1,NA,半田市公共施設CO２排出削減対策実行計画,NA,NA,NA,NA,https://www.city.handa.lg.jp/kankyo/machi/kankyo/shisaku/co2sakugennkeikaku.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
8b4440a42ab50703,NA,碧のエコプラン～碧南市地球温暖化対策実行計画（事務事業編）～,NA,NA,NA,NA,http://www.city.hekinan.lg.jp/soshiki/keizai_kankyo/kankyo/hozen/keikaku/4419.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
bcc40dffcd1da4ef,NA,第２次東浦町地球温暖化対策実行計画,NA,NA,NA,NA,https://www.town.aichi-higashiura.lg.jp/,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
2a016cd0642ce1e4,NA,一宮市地球温暖化対策実行計画（事務事業編）「第5エコアクション一宮」,NA,NA,NA,NA,https://www.city.ichinomiya.aichi.jp/shisei/seisaku/1010012/1000175/1003274.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
b5b70255a8d88764,NA,稲沢市地球温暖化対策実行計画＜事務事業編＞（第7版）,NA,NA,NA,NA,http://www.city.inazawa.aichi.jp/shiseijoho/keikaku/kankyo/1002175.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
b794d2f89e7257d5,NA,第3次犬山市地球温暖化対策実行計画（事務事業編）,NA,NA,NA,NA,https://www.city.inuyama.aichi.jp/shisei/keikaku/1005927/1001253.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
7a37b325e7890c67,NA,第3次岩倉市地球温暖化対策実行計画（事務事業編）,NA,NA,NA,NA,https://www.city.iwakura.aichi.jp/0000000040.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
2ee502f4e65c4b42,NA,第２次蟹江町地球温暖化対策実行計画,NA,NA,NA,NA,NA,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
2bcc3b5101786f46,NA,刈?市職員環境?動計画（エコアクション刈谷）,NA,NA,NA,NA,https://www.city.kariya.lg.jp/kurashi/pet/1010943/1003867.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
602808e1fffce500,NA,春日井市役所地球温暖化対策行動指針2020‐2030,NA,NA,NA,NA,https://www.city.kasugai.lg.jp/shimin/gomi/keihatsu/tikyuuondanka/shiyakusyochikyu.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
7e3438965f422ca3,NA,北名古屋市地球温暖化対策実行計画（事務事業編）,NA,NA,NA,NA,https://www.city.kitanagoya.lg.jp/kankyo/files/upload/files/1300092_H27.pdf,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
ffb92879476fd273,NA,清須市地球温暖化対策実行計画（事務事業編）,NA,NA,NA,NA,https://www.city.kiyosu.aichi.jp/shisei_joho/keikaku_shisaku/kobetsu_bunyabetsu_keikaku/kiban_seibi/ondanka_keikaku.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
87bb2c2d0d6e1e0a,NA,幸田町地球温暖化対策実行計画（第3次計画）,NA,NA,NA,NA,https://www.town.kota.lg.jp/soshiki/12/1047.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
8f2cf93ccfa9122f,NA,第４次小牧環境率先行動計画,NA,NA,NA,NA,http://www.city.komaki.aichi.jp/admin/soshiki/shiminseikatsu/kankyou/2/3/4/8/21977.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
1de8c8f62a89f666,NA,第三次江南市地球温暖化対策実行計画,NA,NA,NA,NA,https://www.city.konan.lg.jp/shisei/shisaku/1005446/1005469/1003204.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
275f15ebdbd9a00f,NA,第3次美浜町地球温暖化対策実行計画,NA,NA,NA,NA,http://www.town.aichi-mihama.lg.jp/docs/2015032400016/,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
835d83afe958bc4c,NA,南知多町第5次庁内環境保全率先実行計画,NA,NA,NA,NA,https://www.town.minamichita.lg.jp/kurashi/gomi/1001135/1003454/1001035.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
b2aca7c083e78bc9,NA,みよし市地球温暖化対策実行計画（区域施策編・事務事業編）,NA,NA,NA,NA,http://www.city.aichi-miyoshi.lg.jp/kankyo/index.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
fb0d0579618ed85e,NA,長久手市地球温暖化防止実行計画 （事務事業編）,NA,NA,NA,NA,https://www.city.nagakute.lg.jp/soshiki/kurashibunkabu/kankyoka/kurashi/gomi/zeroc/jigyosya/1387.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
763ca97d7d469530,NA,名古屋市役所環境行動計画２０３０,NA,NA,NA,NA,https://www.city.nagoya.jp/shisei/category/53-5-22-1-5-0-0-0-0-0.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
db2c02837636c121,NA,西尾市地球温暖化対策実行計画（事務事業編）,NA,NA,NA,NA,https://www.city.nishio.aichi.jp/kurashi/gomi/1005103/1001400/1001908.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
7f3223ee6d75ed3b,NA,日進市環境保全･創出のための行動計画,NA,NA,NA,NA,NA,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
b0782be30b3f58d4,NA,第６次大府市庁内等環境保全率先行動計画「エコプランおおぶ」,NA,NA,NA,NA,https://www.city.obu.aichi.jp/kurashi/gomi/kankyohozen/1001893.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
949c560b1e11de4a,NA,第２大口町地球温暖化対策実行計画（事務事業編）～大口町エコチャレンジ・プラン～,NA,NA,NA,NA,NA,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
6967cce2b39042cd,NA,岡崎市地球温暖化対策実行計画（事務事業編）,NA,NA,NA,NA,http://www.city.okazaki.lg.jp/1300/1303/1326/p002371.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
3a92c7035c957367,NA,尾張旭市地球温暖化対策実行計画(事務事業編）,NA,NA,NA,NA,http://www.city.owariasahi.lg.jp/kurasi/seikatu/kankyou/ems/ems.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
f98e34c1446f5a6f,NA,第３次エコオフィスプランせと（瀬戸市地球温暖化防止実行計画）,NA,NA,NA,NA,http://www.city.seto.aichi.jp/docs/2013062800059/,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
927ce721fbf25272,NA,新城市地球温暖化防止実行計画（第３次計画）～職員一人ひとりの率先行動～,NA,NA,NA,NA,https://www.city.shinshiro.lg.jp/shisei/keikaku/keikaku-hokoku/ondanka.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
8ec6c51afdd44e8e,NA,設楽町地球温暖化対策実行計画,NA,NA,NA,NA,NA,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
e0ae34275b45f5fa,NA,田原市地球温暖化対策実行計画（事務事業編）第２版,NA,NA,NA,NA,NA,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
063213dde3e435b6,NA,第3次高浜市地球温暖化対策実行計画（事務事業編）,NA,NA,NA,NA,http://www.city.takahama.lg.jp/grpbetu/seikatu/shigoto/kankyo/ondanka.html/,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
71d2a45d48d1456a,NA,第4次武豊町地球温暖化対策実行計画（事務事業編）,NA,NA,NA,NA,https://www.town.taketoyo.lg.jp/kurashi/1001503/1001568/1001678/1003708.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
49f98c103f04c8a7,NA,とびしま・エコオフィスプラン２０３０,NA,NA,NA,NA,https://www.vill.tobishima.aichi.jp/kurashi/seikatsu/,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
2a1266a235bbec57,NA,環境保全行動計画地球温暖化防止対策推進計画,NA,NA,NA,NA,NA,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
22e7632003484f1e,NA,第３次東郷町エコプラン,NA,NA,NA,NA,https://www.town.aichi-togo.lg.jp/soshikikarasagasu/kankyoka/gyomuannai/11/2/4076.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
62b0ade4dfac38b5,NA,東海市地球温暖化対策実行計画（事務事業編）,NA,NA,NA,NA,http://www.city.tokai.aichi.jp/22651.htm,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
cf4375402671dfdb,NA,第4次常滑市庁内環境保全率先行動計画,NA,NA,NA,NA,http://www.city.tokoname.aichi.jp/shisei/kankyo/1001546/1001552.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
efe1f982aec6490d,NA,とよあけエコアクションプランVer.5～豊明市地球温暖化対策実行計画（事務事業編）～,NA,NA,NA,NA,https://www.city.toyoake.lg.jp/4697.htm,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
49b2d375d452a861,NA,とよたエコアクションプラン,NA,NA,NA,NA,http://www.city.toyota.aichi.jp/shisei/gyoseikeikaku/kankyou/1002083/1007667.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
d201542de37521af,NA,第6次豊橋市エコアクションプラン,NA,NA,NA,NA,https://www.city.toyohashi.lg.jp/49793.htm,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
94dcd78a139a6a5a,NA,第３次豊川市役所地球温暖化対策実行計画【豊川市公共施設環境率先行動計画】,NA,NA,NA,NA,http://www.city.toyokawa.lg.jp/kurashi/kankyosumai/kakyoseisaku/chikyuondankataisaku.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
dd222781ddb8421b,NA,第1次豊根村地球温暖化対策実行計画,NA,NA,NA,NA,NA,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
505ba0e4f98dbfbc,NA,豊山町職員環境保全行動指針（地球温暖化対策実行計画）,NA,NA,NA,NA,http://www.town.toyoyama.lg.jp/chosei/keikaku/1001153/1001154.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
800bf90a51ddbbc7,NA,津島市地球温暖化対策実行計画(事務事業編),NA,NA,NA,NA,https://www.city.tsushima.lg.jp/shisei/machidukuri/ondanka_keikaku.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
080ce2ffdf1219f8,NA,やとみエコオフィスプラン2030,NA,NA,NA,NA,http://www.city.yatomi.lg.jp/kurashi/1000403/1000428/1003232.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
5a6e19fd4583207a,NA,秋田市役所環境配慮行動計画,NA,NA,NA,NA,https://www.city.akita.lg.jp/kurashi/recycle/1006076/1008887.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
38acea0175c39fb1,NA,秋田県庁環境保全率先実行計画（第五期）,NA,NA,NA,NA,https://www.pref.akita.lg.jp/pages/archive/64129,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
f6db4d290912248e,NA,第2次大仙市役所地球温暖化対策実行計画（事務事業編）,NA,NA,NA,NA,https://www.city.daisen.lg.jp/docs/2023012600011/,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
e9d967006c2f7df6,NA,八峰町地球温暖化防止実行計画,NA,NA,NA,NA,http://www.town.happou.akita.jp/docs/2015091500290/files/happoutyoondankabousijikkoukeikaku.pdf,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
940fd11e49f274d3,NA,東成瀬村地球温暖化防止実行計画,NA,NA,NA,NA,NA,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
f31e754d9e38585d,NA,鹿角市役所エコ・オフィス計画（第4期）,NA,NA,NA,NA,NA,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
53fad0191d09a15f,NA,北秋田市地球温暖化防止実行計画,NA,NA,NA,NA,https://www.city.kitaakita.akita.jp/news-212,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
de639f83d9dcd551,NA,小坂町地球温暖化対策,NA,NA,NA,NA,NA,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
73eee82be588963f,NA,美郷町役場地球温暖化対策実行計画（第3期）,NA,NA,NA,NA,http://www.town.misato.akita.jp/jikkoukeikaku/734.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
0145e38285b911e4,NA,にかほ市地球温暖化防止実行計画（第3期計画）,NA,NA,NA,NA,https://www.city.nikaho.akita.jp/gyosei/living_scene/kankyohozen/tikyuondankataisaku/2066.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
e9d4664933496b92,NA,能代市環境マネジメントシステム運用書,NA,NA,NA,NA,https://www.city.noshiro.lg.jp/sangyo/kankyo/management/618,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
6bf00a24cb1001b0,NA,エコ・プラン２１　大館市役所地球温暖化防止実行計画,NA,NA,NA,NA,https://www.city.odate.lg.jp/city/soshiki/kankyokikaku/p718,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
da17bd6954c95fa7,NA,男鹿市地球温暖化対策実行計画,NA,NA,NA,NA,NA,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
f89da98f45e29bbd,NA,大潟村地球温暖化対策実行計画,NA,NA,NA,NA,NA,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
f16979ee2f7807b3,NA,仙北市役所地球温暖化対策実行計画,NA,NA,NA,NA,NA,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
f5050a9245e3a79a,NA,横手市地球温暖化対策実行計画（事務事業編）,NA,NA,NA,NA,https://www.city.yokote.lg.jp/kurashi/1001139/1001234/1002855.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
e40efd0ff2f43929,NA,由利本荘市地球温暖化防止実行計画　事務事業編（第三次改定）,NA,NA,NA,NA,https://www.city.yurihonjo.akita.jp/1000006/1001998/1002000/1003990.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
11b8506cbeedc444,NA,第2次湯沢市地球温暖化対策実行計画（事務事業編）,NA,NA,NA,NA,https://www.city-yuzawa.jp/soshiki/17/375.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
2d3693ad36eb6273,NA,第3次地球温暖化対策鰺ヶ沢町行動プラン（鰺ヶ沢町地球温暖化対策実行計画）,NA,NA,NA,NA,https://www.town.ajigasawa.lg.jp/kurashi/seikatsu/ondankataisaku.files/R02_plan.pdf,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
f9fd8f88a9f3e17b,NA,第４期青森市地球温暖化対策実行計画（事務事業編）,NA,NA,NA,NA,https://www.city.aomori.aomori.jp/kankyo-seisaku/shiseijouhou/matidukuri/kankyou-torikumi/tikyuu-ondanka/jimujigyou/01.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
fdf06d4ea5d09830,NA,第５期地球にやさしい青森県行動プラン,NA,NA,NA,NA,https://www.pref.aomori.lg.jp/soshiki/kankyo/kankyo/kodoplan.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
59584927e947ac2c,NA,藤崎町地球温暖化防止対策実行計画,NA,NA,NA,NA,"http://www.town.fujisaki.lg.jp/index.cfm/7,178,24,339,html",Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
05319ab621a134a9,NA,深浦町地球温暖化対策実行計画,NA,NA,NA,NA,http://www.town.fukaura.lg.jp/categories/bunya/seikatsu_kankyo/,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
533607954e51db53,NA,五所川原市役所環境保全率先行動計画,NA,NA,NA,NA,http://www.city.goshogawara.lg.jp/kurashi/kurashi/sossen_koudou_keikaku.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
d2abf6f5e0a1594a,NA,八戸市地球温暖化対策実行計画（事務事業編）うみねこプランⅤ,NA,NA,NA,NA,https://www.city.hachinohe.aomori.jp/soshikikarasagasu/kankyoseisakuka/keikaku_plan/1/1/1/16859.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
3a2d102f0e8365ab,NA,第3次階上町環境保全率先行動計画,NA,NA,NA,NA,"http://www.town.hashikami.lg.jp/index.cfm/9,2212,44,357,html",Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
4522e62cc87f39de,NA,平川市環境保全率先行動計画,NA,NA,NA,NA,https://www.city.hirakawa.lg.jp/kurashi/keikaku/kankyou.html,Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
c6eb4663d3fc9488,NA,平内町地球温暖化対策実行計画,NA,NA,NA,NA,"http://www.town.hiranai.aomori.jp/index.cfm/11,20584,75,351,html",Administrative project plan,Japanese Ministry of the Environment:Japanese:2023
