,iso,entity_type,climactor_id,baseline_value,baseline_year,inv_year,target_year,target_value,target_record,GDAM_id,target_year_emission,annualised_ambition_from_baseline,annualised_ambition,2019_emissions_for_total_ambition,2030_emissions,absolute_ambition
338,CHL,City,09461bbde7e3423c,22630.0,2019,2020.0,2030,38.75,09461bbde7e3423c_2030,CHL.14.5.32_1,13860.875000000002,0.030220700390778177,0.027629073312239294,22630.0,13860.875000000002,8769.124999999998
345,ITA,City,097b03a10e5dcc87,29903.58,2007,2007.0,2030,40.0,097b03a10e5dcc87_2030,ITA.8.35.001,17942.148,0.014736758555106588,0.014736771201166343,25023.64369836113,17942.148,7081.49569836113
347,USA,City,09cdd90085aa7753,5809351.0,2017,2017.0,2050,100.0,09cdd90085aa7753_2050,USA.32.1.1600000US3502000,0.0,0.021226606315364105,0.021226606315364105,5565342.899150332,4395371.985371617,1169970.9137787158
353,ESP,City,0a149d858adcecbe,50579.7,2010,2015.0,2030,40.0,0a149d858adcecbe_2030,ESP.10.46.46005,30347.819999999996,0.01696592574647271,0.021776115469272828,43360.411478617694,30347.819999999996,13012.591478617698
356,ESP,City,0a33e3a99b6a550b,1596.7,2010,2010.0,2030,40.0,0a33e3a99b6a550b_2030,ESP.10.46.46130,958.02,0.01696592574647271,0.01696592574647271,1368.8014956179827,958.02,410.7814956179827
357,ESP,City,0a673d67a4b5d6dd,909.6,2010,2010.0,2030,40.0,0a673d67a4b5d6dd_2030,ESP.10.46.46028,545.76,0.01696592574647271,0.01696592574647271,779.771929864168,545.76,234.011929864168
359,ESP,City,0a6af0b190a0c97b,56681.3,2014,2014.0,2030,40.0,0a6af0b190a0c97b_2030,ESP.12.36.36026,34008.78,0.021252193235536287,0.021252193235536287,50908.91154353955,34008.78,16900.13154353955
360,ITA,City,0a6d7ffa28a203b9,30751.13,2007,2007.0,2030,40.0,0a6d7ffa28a203b9_2030,ITA.8.35.004,18450.678,0.014736758555106588,0.014736740108798552,25732.882833492975,18450.678,7282.204833492975
361,ITA,City,0a7c7788d453d564,13543.09,2007,2007.0,2030,40.0,0a7c7788d453d564_2030,ITA.8.35.043,8125.853999999999,0.014736758555106588,0.014736772516559693,11333.006239882905,8125.853999999999,3207.1522398829056
362,ESP,City,0a8f32e0ca0e0e62,14789.1,2006,2006.0,2030,42.0,0a8f32e0ca0e0e62_2030,ESP.06.39.39006,8577.678000000002,0.014717961039953265,0.014717961039953265,12196.328211917471,8577.678000000002,3618.6502119174693
363,ITA,City,0a9b55031faec583,59758.6,2010,2010.0,2030,27.0,0a9b55031faec583_2030,ITA.8.33.010,43623.778,0.01202254169919792,0.01202254169919792,53594.9335716692,43623.778,9971.155571669202
364,ESP,City,0a9b7e7a9c3dae51,46123.0,2010,2010.0,2030,40.0,0a9b7e7a9c3dae51_2030,ESP.10.46.46205,27673.8,0.01696592574647271,0.01696592574647271,39539.82049376101,27673.8,11866.020493761014
365,ITA,City,0a9ba77343eafb0f,4744.448,2011,2011.0,2030,40.0,0a9ba77343eafb0f_2030,ITA.19.84.008,2846.6688,0.017866800317204,0.017865116121948965,4107.228144141137,2846.6688,1260.559344141137
367,ESP,City,0ac509b9000627a1,9745.1,2014,2014.0,2030,40.0,0ac509b9000627a1_2030,ESP.12.36.36037,5847.06,0.021252193235536287,0.021252193235536287,8752.665056781465,5847.06,2905.6050567814646
368,ITA,City,0ad2b4eb9f0f9677,3162.012,2011,2011.0,2030,40.0,0ad2b4eb9f0f9677_2030,ITA.18.78.139,1897.2072,0.01786680031720378,0.02322038483259581,2737.3268035632445,1897.2072,840.1196035632445
373,ITA,City,0b1978a99214056f,10729.2,2007,2016.0,2050,24.0,0b1978a99214056f_2050,ITA.4.22.188,8154.192000000001,0.00501512406997251,0.007061187752416709,10101.016803910314,10119.033394112803,-18.01659020248917
374,ESP,City,0b1b0fb27e860b7d,66127.0,2010,2010.0,2030,40.0,0b1b0fb27e860b7d_2030,ESP.10.46.46230,39676.2,0.01696592574647271,0.01696592574647271,56688.630613597,39676.2,17012.430613597004
376,ESP,City,0b1c8d3084532006,173822.3016,2005,2012.0,2030,40.0,0b1c8d3084532006_2030,ESP.09.08.08102,104293.38096,0.01354986801622915,0.014676516808475926,143600.97535882323,104293.38096,39307.59439882323
379,USA,City,0b2071185dae06db,2376578.0,2005,2021.0,2035,45.0,0b2071185dae06db_2035,USA.15.72.1600000US1871000,1307117.9000000001,0.012462469226659056,0.014555009051275603,1993896.4885888202,1476610.5180040074,517285.9705848128
381,ARG,City,0b8d0bfae5cd87bf,757019.45,2018,2018.0,2030,33.13,0b8d0bfae5cd87bf_2030,ARG.30.015.0042,506218.90621499997,0.024132922891872743,0.024132922891872743,738750.357985502,506218.90621499997,232531.45177050203
384,ESP,City,0bbe29825a47558c,83840.168,2007,2013.0,2030,40.0,0bbe29825a47558c_2030,ESP.01.11.11007,50304.1008,0.014736758555106588,0.010876070834634266,70158.37206256704,50304.1008,19854.27126256704
386,ESP,City,0bc09aa314168862,13037.5,2010,2018.0,2030,40.0,0bc09aa314168862_2030,ESP.12.32.32076,7822.5,0.01696592574647271,0.02837178780508065,11176.645267814523,7822.5,3354.1452678145233
390,ITA,City,0bd0201b7d294540,92662.64,2005,2018.0,2050,22.0,0bd0201b7d294540_2050,ITA.3.16.091,72276.8592,0.00442868574299915,0.0076752204808521185,87079.89851428481,91164.6549068407,-4084.7563925558934
393,ITA,City,0bf289c3d7c8e6e8,2551.5,2011,2013.0,2030,40.0,0bf289c3d7c8e6e8_2030,ITA.20.111.026,1530.8999999999999,0.017866800317204,0.01968298063165763,2208.811775316351,1530.8999999999999,677.9117753163512
394,ITA,City,0c044c63f3d95d5d,24333.7,2011,2011.0,2030,40.0,0c044c63f3d95d5d_2030,ITA.11.42.025,14600.22,0.01786680031720378,0.01786680031720378,21065.47642446231,14600.22,6465.256424462312
398,ITA,City,0c1e0c9d3393e382,20579.6,2011,2011.0,2030,40.12,0c1e0c9d3393e382_2030,ITA.19.83.033,12323.06448,0.017912700486867772,0.017912700486867772,17808.924265750877,12323.06448,5485.859785750878
402,ESP,City,0c2d62dbd4b54cc7,10661.5,2005,2017.0,2030,49.6,0c2d62dbd4b54cc7_2030,ESP.04.07.07049,5373.396,0.01624229004761557,0.03166635765329007,8477.199385976683,5373.396,3103.803385976683
404,ESP,City,0c2f600a32421182,4827.8,2010,2015.0,2030,40.0,0c2f600a32421182_2030,ESP.10.46.46127,2896.68,0.01696592574647271,0.019992662826264995,4138.723530121185,2896.68,1242.043530121185
409,ITA,City,0c545ac4c1c31b62,101664.5,2011,2015.0,2030,43.78,0c545ac4c1c31b62_2030,ITA.8.35.036,57155.7819,0.01929506128432923,0.020737138440754643,86991.38151783509,57155.7819,29835.59961783509
411,ITA,City,0c64ad075a0d522e,9053.1,2011,2011.0,2050,45.0,0c64ad075a0d522e_2050,ITA.19.82.044,4979.205000000001,0.009572799594944614,0.009572799594944614,8382.581597202028,7540.947871243181,841.6337259588472
412,ESP,City,0c68cb518bbc28a3,52520.9,2011,2011.0,2030,40.0,0c68cb518bbc28a3_2030,ESP.05.38.38011,31512.54,0.01786680031720378,0.01786680031720378,45466.894912879776,31512.54,13954.354912879775
415,ESP,City,0cb182f6361b00f0,14421.44,2007,2007.0,2030,40.0,0cb182f6361b00f0_2030,ESP.10.03.03058,8652.864,0.014736758555106588,0.014804459536009285,12068.019152800203,8652.864,3415.1551528002037
416,UKR,City,0cb43a8162977991,200154.6,2012,2012.0,2030,40.0,0cb43a8162977991_2030,UKR.18.06.009.001,120092.76,0.018868708060818307,0.018868708060818307,175168.2801847608,120092.76,55075.52018476081
418,ITA,City,0cf471d0ec2e99a8,10222.7,2011,2017.0,2030,40.0,0cf471d0ec2e99a8_2030,ITA.19.85.021,6133.62,0.017866800317204,0.013391816258822908,8849.704148746408,6133.62,2716.0841487464086
421,ITA,City,0cf940b070bcbf08,96120.0,2011,2017.0,2030,56.0,0cf940b070bcbf08_2030,ITA.19.87.019,42292.799999999996,0.023680551896215984,0.01752950558602806,79350.4302374334,42292.799999999996,37057.6302374334
423,ESP,City,0d3d0f9254fb3721,14071.3,2010,2010.0,2030,40.0,0d3d0f9254fb3721_2030,ESP.10.46.46223,8442.779999999999,0.01696592574647271,0.01696592574647271,12062.890013959615,8442.779999999999,3620.1100139596165
426,ESP,City,0d4797ce402ea08d,1442.7,2010,2015.0,2030,40.0,0d4797ce402ea08d_2030,ESP.10.46.46124,865.62,0.01696592574647271,0.02107633016639099,1236.7820615820526,865.62,371.1620615820526
429,ITA,City,0d51b6d200e20e1d,70693.4,2010,2010.0,2030,40.0,0d51b6d200e20e1d_2030,ITA.12.59.027,42416.03999999999,0.01696592574647271,0.01696592574647271,60603.26401347797,42416.03999999999,18187.22401347798
431,BEL,City,0d814042098035aa,147196.9,2011,2018.0,2030,40.0,0d814042098035aa_2030,BEL.2.4.1.2_1,88318.14,0.01786680031720378,0.029481943638496544,127427.10014111854,88318.14,39108.96014111854
432,ITA,City,0da5b1d9be5bd5b0,18339.5,2017,2017.0,2030,41.0,0da5b1d9be5bd5b0_2030,ITA.19.86.002,10820.305000000002,0.026782346631873066,0.026782346631873066,17370.305122873437,10820.305000000002,6550.0001228734345
436,BEL,City,0ddac9cba05b46ee,64161.18,2011,2018.0,2030,40.0,0ddac9cba05b46ee_2030,BEL.2.4.1.21_1,38496.708,0.01786680031720378,0.03880607390079116,55543.785969897006,38496.708,17047.077969897007
437,ESP,City,0de02b1d26d914ef,3015.0,2005,2005.0,2030,45.0,0de02b1d26d914ef_2030,ESP.09.43.43132,1658.2500000000002,0.014973539054925045,0.014973539054925045,2440.944343459099,1658.2500000000002,782.6943434590987
438,ESP,City,0e10473426644aee,3185.8,2010,2010.0,2030,40.3,0e10473426644aee_2030,ESP.12.15.15038,1901.9226,0.01707477562924664,0.01707477562924664,2728.3672684966364,1901.9226,826.4446684966363
439,BEL,City,0e1c68802dc0b40b,32176.9,2006,2006.0,2030,40.0,0e1c68802dc0b40b_2030,BEL.3.4.3.3_1,19306.14,0.014118413069381885,0.014118413069381885,26746.442290964096,19306.14,7440.302290964097
441,BEL,City,0e4e70835d7c08c2,9254.168,2011,2011.0,2030,40.0,0e4e70835d7c08c2_2030,BEL.2.4.1.4_1,5552.5008,0.01786680031720378,0.017866879708219097,8011.254261867843,5552.5008,2458.753461867843
442,ESP,City,0e5739c6b445fb20,5397.2,2005,2005.0,2030,45.0,0e5739c6b445fb20_2030,ESP.09.25.25007,2968.46,0.014973539054925045,0.014973539054925045,4369.573734831658,2968.46,1401.113734831658
443,ESP,City,0e6d80652e414a14,5658.9,2016,2016.0,2030,40.0,0e6d80652e414a14_2030,ESP.12.32.32015,3395.3399999999997,0.024324869001833394,0.024324869001833394,5255.907648521125,3395.3399999999997,1860.5676485211256
446,ITA,City,0ea1b372fa19beee,28937.61,2011,2011.0,2030,40.0,0ea1b372fa19beee_2030,ITA.19.82.031,17362.566,0.017866800317204,0.017866792383096408,25051.042021364763,17362.566,7688.476021364764
447,UKR,City,0eb96e48c7029fbf,200348.7,2010,2010.0,2030,31.0,0eb96e48c7029fbf_2030,UKR.68.06.027.001,138240.603,0.013592911753613102,0.013592911753613102,177130.02683736407,138240.603,38889.42383736407
448,UKR,City,0ed66572563cd90c,954824.1,2013,2013.0,2030,37.0,0ed66572563cd90c_2030,UKR.65.10.015.001,601539.183,0.018690805459274484,0.018690805459274484,852626.0169339132,601539.183,251086.83393391327
458,BEL,City,0f3bd0b0f378c468,31453.1,2011,2020.0,2030,40.0,0f3bd0b0f378c468_2030,BEL.2.2.1.1_1,18871.859999999997,0.017866800317204,0.028262312549367063,27228.68024699303,18871.859999999997,8356.820246993033
459,ESP,City,0f3dd9d5e439029a,22831.4,2005,2005.0,2030,40.0,0f3dd9d5e439029a_2030,ESP.09.43.43016,13698.84,0.01354986801622915,0.01354986801622915,18861.856497287554,13698.84,5163.016497287554
460,ITA,City,0f50831d2376233d,8605.8,2011,2011.0,2030,30.0,0f50831d2376233d_2030,ITA.19.83.029,6024.0599999999995,0.01390442519840307,0.01390442519840307,7693.843139242704,6024.0599999999995,1669.7831392427042
461,ITA,City,0f652ed476d4dc30,3763.4,2011,2011.0,2030,40.0,0f652ed476d4dc30_2030,ITA.19.83.063,2258.04,0.01786680031720378,0.01786680031720378,3257.9432628750033,2258.04,999.9032628750033
462,BEL,City,0f72d6321aefaa57,36133.6,2011,2011.0,2030,40.0,0f72d6321aefaa57_2030,BEL.2.4.1.14_1,21680.16,0.01786680031720378,0.01786680031720378,31280.549153271033,21680.16,9600.389153271033
464,BEL,City,0f752df88b59d977,176606.8,2006,2012.0,2030,44.0,0f752df88b59d977_2030,BEL.3.2.2.5_1,98899.808,0.015309470499731193,0.020678126250158746,144512.1340957002,98899.808,45612.32609570019
474,ESP,City,0fb44d1a7ea148c4,264519.0,2005,2012.0,2030,40.0,0fb44d1a7ea148c4_2030,ESP.09.08.08307,158711.4,0.01354986801622915,0.010078214572491806,218528.8426818332,158711.4,59817.4426818332
478,BEL,City,0fd965b8aa1ce733,55855.3,2006,2014.0,2030,63.0,0fd965b8aa1ce733_2030,BEL.3.2.5.2_1,20666.461,0.020566127837781778,0.028771882457071074,42632.51367071766,20666.461,21966.052670717658
480,FRA,City,0ffbc1e349a0a3fb,591710.6,2018,2018.0,2030,40.0,0ffbc1e349a0a3fb_2030,FRA.MA.248600413,355026.36,0.028436155726361267,0.028436155726361267,574884.6252334613,355026.36,219858.26523346128
487,ESP,City,102a2be30462ec06,14259.6,2005,2017.0,2030,43.7,102a2be30462ec06_2030,ESP.04.07.07012,8028.154799999999,0.014607972893496912,0.024994455125048498,11604.701121616048,8028.154799999999,3576.5463216160488
492,ESP,City,10a346461359c7ee,24888.14,2005,2016.0,2030,40.0,10a346461359c7ee_2030,ESP.09.08.08183,14932.883999999998,0.01354986801622915,0.02263665836162798,20561.004807607165,14932.883999999998,5628.120807607167
493,ITA,City,10aa2332a501ae61,21647.4,2008,2008.0,2030,45.0,10aa2332a501ae61_2030,ITA.5.24.075,11906.070000000002,0.017032682327296378,0.017032682327296378,17919.90092341472,11906.070000000002,6013.830923414718
494,ITA,City,10ab9266762dbf54,14014.2,2007,2007.0,2030,55.0,10ab9266762dbf54_2030,ITA.8.40.036,6306.389999999999,0.01923725894212791,0.01923725894212791,11100.328108593989,6306.389999999999,4793.938108593989
496,ITA,City,10ca6ad27c87421e,1726.4,2011,2011.0,2030,40.0,10ca6ad27c87421e_2030,ITA.2.7.059,1035.84,0.017866800317204,0.017866800317204,1494.529746778816,1035.84,458.689746778816
505,ITA,City,110950e107cf4148,64960.8,2008,2018.0,2050,43.1,110950e107cf4148_2050,ITA.8.34.031,36962.6952,0.008569209661042354,0.010503733917125446,59093.23850409836,54007.7264618621,5085.51204223626
510,ESP,City,111e4eddc006ab3c,4370.9,2005,2005.0,2030,25.0,111e4eddc006ab3c_2030,ESP.09.17.17001,3278.1749999999997,0.008965695270398477,0.008965695270398477,3853.1197001699484,3278.1749999999997,574.9447001699486
513,ITA,City,115ef35b5e4743a6,46963.9,2010,2020.0,2030,30.0,115ef35b5e4743a6_2030,ITA.20.90.069,32874.729999999996,0.013204634466420062,0.026615035632489237,41668.519027095346,32874.729999999996,8793.78902709535
534,UKR,City,11d950a4f6965bd6,13878.5,2014,2014.0,2030,33.7,11d950a4f6965bd6_2030,UKR.56.08.009,9201.4455,0.018317513319002776,0.018317513319002776,12653.123465006684,9201.4455,3451.6779650066837
542,ITA,City,11e90948f32cd367,47507.3,2011,2017.0,2030,40.4,11e90948f32cd367_2030,ITA.19.84.027,28314.350800000007,0.018019656224834035,0.01723094887083576,41075.48553884809,28314.350800000007,12761.134738848079
547,ESP,City,11ef47c3ace0be59,1195.7,2010,2015.0,2030,40.0,11ef47c3ace0be59_2030,ESP.10.46.46036,717.42,0.01696592574647271,0.020043573677031024,1025.036605693256,717.42,307.616605693256
550,GRC,City,1210299942d6f24a,472817.4,2012,2012.0,2030,40.0,1210299942d6f24a_2030,GRC.5.1.46.12,283690.44,0.018868708060818307,0.018868708060818307,413793.191859843,283690.44,130102.75185984297
609,ESP,City,12440a64a8d967ee,6197.7,2005,2005.0,2030,40.0,12440a64a8d967ee_2030,ESP.09.43.43103,3718.62,0.01354986801622915,0.01354986801622915,5120.147166325283,3718.62,1401.5271663252834
638,ESP,City,126f098eb1fc6905,8844.8,2010,2018.0,2030,40.0,126f098eb1fc6905_2030,ESP.12.27.27003,5306.879999999999,0.01696592574647271,0.02643444778317172,7582.37331273372,5306.879999999999,2275.493312733721
639,USA,City,1273fb82cd0669dd,1529973.0,2018,2019.0,2030,46.3,1273fb82cd0669dd_2030,USA.44.61.1600000US4819972,821595.501,0.032215462579173515,0.02715923557855393,1480684.2120713543,821595.501,659088.7110713542
643,ESP,City,127b9f5e9411ac7a,16557.0,2010,2010.0,2030,40.6,127b9f5e9411ac7a_2030,ESP.12.15.15085,9834.858,0.01718340462275436,0.01718340462275436,14165.567544318934,9834.858,4330.709544318934
644,ESP,City,12801694f344fc4e,89373.6,2015,2015.0,2030,40.0,12801694f344fc4e_2030,ESP.05.38.38028,53624.16,0.02268495988716035,0.02268495988716035,81535.65810696651,53624.16,27911.49810696651
646,ESP,City,12897ca9abc91535,13832.8,2005,2005.0,2030,30.0,12897ca9abc91535_2030,ESP.09.43.43020,9682.96,0.010549831729349979,0.010549831729349979,11924.08522922839,9682.96,2241.1252292283916
647,ITA,City,129fa59247fe964a,84504.09,2010,2010.0,2030,40.0,129fa59247fe964a_2030,ITA.8.38.006,50702.454,0.01696592574647271,0.01696592832529742,72442.74113974861,50702.454,21740.287139748616
648,ITA,City,12ab77d9004b91ed,11037.73,2007,2007.0,2050,29.0,12ab77d9004b91ed_2050,ITA.5.26.042,7836.788299999999,0.005939481240329059,0.005939446244601854,10276.226517793157,9624.405604403371,651.8209133897853
650,HUN,City,12e4b4b94717d8fa,9436.5,2018,2018.0,2030,40.0,12e4b4b94717d8fa_2030,HUN.18.142.2023,5661.9,0.028436155726361267,0.028436155726361267,9168.162216488192,5661.9,3506.2622164881923
658,ITA,City,133c9932ab52e16a,98867.3,2011,2011.0,2030,40.0,133c9932ab52e16a_2030,ITA.19.82.021,59320.38,0.01786680031720378,0.01786680031720378,85588.57786938455,59320.38,26268.197869384552
660,ESP,City,13aa3369fd717821,20792.0,2017,2017.0,2030,40.0,13aa3369fd717821_2030,ESP.12.36.36015,12475.199999999999,0.026220339705550266,0.026220339705550266,19715.948022891593,12475.199999999999,7240.748022891594
669,ESP,City,13d9a905f67cc436,7895800.0,2020,2020.0,2050,100.0,13d9a905f67cc436_2050,ESP.13.28.28079,0.0,0.023373891996774976,0.023373891996774976,8084772.601608482,6232746.155468767,1852026.4461397156
681,ITA,City,13f738e8ebade60a,79247.7,2011,2015.0,2030,43.28,13f738e8ebade60a_2030,ITA.8.35.014,44949.295439999994,0.019108193573694976,0.0187825920498903,67913.40744314314,44949.295439999994,22964.112003143142
685,ESP,City,140805cbcd596ba8,33919.7,2010,2010.0,2030,40.0,140805cbcd596ba8_2030,ESP.10.46.46013,20351.819999999996,0.01696592574647271,0.01696592574647271,29078.309069276183,20351.819999999996,8726.489069276187
688,ESP,City,14211d9513d646b0,313664.0,2013,2013.0,2030,40.0,14211d9513d646b0_2030,ESP.13.28.28113,188198.4,0.019989654407636115,0.019989654407636115,277874.4645700378,188198.4,89676.0645700378
690,ESP,City,143a7e9d9e51469b,298.2,2010,2015.0,2030,40.0,143a7e9d9e51469b_2030,ESP.10.46.46043,178.92,0.01696592574647271,0.021340774922024464,255.6376313604825,178.92,76.7176313604825
693,ESP,City,146b15797ac1e22b,10123.8,2014,2014.0,2030,40.0,146b15797ac1e22b_2030,ESP.12.32.32039,6074.28,0.021252193235536287,0.021252193235536287,9092.798483529588,6074.28,3018.5184835295886
696,BEL,City,146e9d9db5730434,41035.15,2011,2017.0,2030,40.0,146e9d9db5730434_2030,BEL.2.4.1.17_1,24621.09,0.01786680031720378,0.025426753927571877,35523.77915809247,24621.09,10902.689158092468
698,BEL,City,149c4af5d211c842,124069.3,2006,2014.0,2030,40.0,149c4af5d211c842_2030,BEL.3.3.1.9_1,74441.58,0.014118413069381885,0.016339011731656417,103130.26961983013,74441.58,28688.689619830126
708,ESP,City,14c85bb0290c7a41,1682732.6,2017,2017.0,2050,100.0,14c85bb0290c7a41_2050,ESP.01.29.29067,0.0,0.021226606315364105,0.021226606315364105,1612053.3819662088,1273160.4148056372,338892.9671605716
709,ITA,City,14d890d5d26f635d,27224.1,2008,2008.0,2030,40.0,14d890d5d26f635d_2030,ITA.6.32.001,16334.46,0.015411747273741838,0.015411747273741838,22948.519859230797,16334.46,6614.059859230798
710,ITA,City,14e50d5b4c300127,7416.6,2011,2011.0,2030,40.0,14e50d5b4c300127_2030,ITA.19.81.002,4449.96,0.01786680031720378,0.01786680031720378,6420.487326204695,4449.96,1970.5273262046949
712,ITA,City,1518c7383420f1ec,9279.969,2011,2011.0,2050,20.0,1518c7383420f1ec_2050,ITA.12.59.015,7423.9752,0.004685856160555835,0.004685913530928065,8937.744396076347,8487.71595795335,450.0284381229958
714,ESP,City,154b9e34f8efa0ce,38251.26,2007,2007.0,2030,40.0,154b9e34f8efa0ce_2030,ESP.10.03.03079,22950.756,0.014736758555106588,0.0147372231966314,32009.07387186996,22950.756,9058.31787186996
722,ITA,City,1557360861e4b3f2,145175.9,2010,2020.0,2030,40.0,1557360861e4b3f2_2030,ITA.5.26.051,87105.54,0.01696592574647271,0.024920238398122407,124454.80619257636,87105.54,37349.26619257637
723,ITA,City,155b97b3961244a6,28572.05,2011,2011.0,2030,40.0,155b97b3961244a6_2030,ITA.19.81.005,17143.23,0.01786680031720378,0.017866840495198044,24734.579849080015,17143.23,7591.349849080016
725,ESP,City,156ac5a61e5a447e,182670.794,2005,2012.0,2030,40.0,156ac5a61e5a447e_2030,ESP.09.08.08077,109602.4764,0.01354986801622915,0.00984439367433021,150911.03929998056,109602.4764,41308.56289998056
727,ESP,City,158a76e82eb22f43,58050.1,2007,2019.0,2030,40.0,158a76e82eb22f43_2030,ESP.10.03.03128,34830.06,0.014736758555106588,0.031385995791683996,48576.96031893951,34830.06,13746.900318939515
732,BEL,City,15ef3ea86317120f,74500.9,2006,2014.0,2030,40.0,15ef3ea86317120f_2030,BEL.3.3.3.7_1,44700.53999999999,0.014118413069381885,0.018533289799423702,61927.47040500753,44700.53999999999,17226.930405007537
733,ITA,City,16085f897cb0f20f,8133.0,2000,2000.0,2030,44.0,16085f897cb0f20f_2030,ITA.1.4.073,4554.4800000000005,0.012228939874784794,0.012228939874784794,6437.547313663861,4554.4800000000005,1883.0673136638607
737,ESP,City,16137f44eb62ba52,9532.7,2010,2018.0,2030,40.0,16137f44eb62ba52_2030,ESP.12.27.27024,5719.62,0.01696592574647271,0.030392926007226206,8172.088693729282,5719.62,2452.4686937292818
742,ESP,City,166382d971539676,172531.1292,2007,2013.0,2030,40.0,166382d971539676_2030,ESP.01.11.11030,103518.67752,0.014736758555106588,0.0036087502594115417,144375.94107383495,103518.67752,40857.26355383496
746,GRC,City,1691d182bc3ff8ef,552426.7,2014,2014.0,2030,40.0,1691d182bc3ff8ef_2030,GRC.2.2.18.01,331456.01999999996,0.021252193235536287,0.021252193235536287,496167.9073096322,331456.01999999996,164711.88730963226
748,ITA,City,169901ac9df2305b,20689.8,2008,2008.0,2030,40.0,169901ac9df2305b_2030,ITA.5.28.004,12413.88,0.015411747273741838,0.015411747273741838,17440.440131483258,12413.88,5026.560131483258
749,ITA,City,169d0e79c691e47b,70639.0,2010,2010.0,2030,43.0,169d0e79c691e47b_2030,ITA.12.59.024,40264.23,0.018044593535476938,0.018044593535476938,59961.21620238336,40264.23,19696.986202383356
750,GBR,City,17022c7f58348b1f,2734000.0,2020,2020.0,2050,100.0,17022c7f58348b1f_2050,GBR.2.1.156,0.0,0.023373891996774976,0.023373891996774976,2799433.660021479,2158150.9142900794,641282.7457313994
760,ITA,City,174b7d12c3e65dce,19252.4,2012,2012.0,2030,44.0,174b7d12c3e65dce_2030,ITA.9.50.005,10781.344000000001,0.02046453567684825,0.02046453567684825,16658.1215523068,10781.344000000001,5876.777552306798
762,BIH,City,1757f968a4d906b4,15839.8,2007,2020.0,2030,40.0,1757f968a4d906b4_2030,BIH.2.8.4_1,9503.88,0.014736758555106588,0.024117100199967823,13254.918356039665,9503.88,3751.038356039666
763,ESP,City,1775c806fa738e56,21591.8,2005,2005.0,2030,30.0,1775c806fa738e56_2030,ESP.09.43.43140,15114.259999999998,0.010549831729349979,0.010549831729349979,18612.461934854375,15114.259999999998,3498.2019348543763
766,ITA,City,178f7ea7db355ec7,176705.8,2004,2015.0,2030,40.0,178f7ea7db355ec7_2030,ITA.12.58.003,106023.48,0.013025340110280892,0.015791279190058738,145157.95532040615,106023.48,39134.475320406156
773,ITA,City,17abf25bdeba2f26,10560.0,2005,2005.0,2030,40.0,17abf25bdeba2f26_2030,ITA.3.16.101,6336.0,0.01354986801622915,0.013550361611270656,8724.003110249769,6336.0,2388.0031102497687
774,ITA,City,17bb1c9e64eff300,3803.859,2015,2015.0,2030,40.0,17bb1c9e64eff300_2030,ITA.19.86.008,2282.3154,0.02268495988716035,0.022685274827037416,3470.2657933786654,2282.3154,1187.9503933786655
775,ITA,City,17c3823dbf64df0a,9818.2,2010,2010.0,2030,40.0,17c3823dbf64df0a_2030,ITA.5.26.041,5890.92,0.01696592574647271,0.01696592574647271,8416.83900812706,5890.92,2525.919008127061
776,BEL,City,17d8df8b23496f1f,50215.1,2011,2011.0,2030,40.0,17d8df8b23496f1f_2030,BEL.2.1.3.20_1,30129.059999999998,0.01786680031720378,0.01786680031720378,43470.78353074203,30129.059999999998,13341.723530742034
782,ITA,City,180dc8da1a76623d,61107.79,2011,2011.0,2030,40.0,180dc8da1a76623d_2030,ITA.19.82.054,36664.674,0.01786680031720378,0.017866804074400333,52900.492304745836,36664.674,16235.818304745837
784,ESP,City,180f8ddd37113af8,16013.9,2010,2015.0,2030,40.0,180f8ddd37113af8_2030,ESP.10.46.46207,9608.34,0.01696592574647271,0.021423052497717254,13728.22087472713,9608.34,4119.8808747271305
785,ITA,City,1812fc593b908eec,49202.0,2011,2011.0,2030,41.0,1812fc593b908eec_2030,ITA.11.43.012,29029.180000000004,0.01824816827755149,0.01824830500895147,42461.616006541706,29029.180000000004,13432.436006541702
788,ESP,City,1834f1adeda9f681,17981.5,2014,2021.0,2030,40.0,1834f1adeda9f681_2030,ESP.12.36.36056,10788.9,0.021252193235536287,0.03495544932189021,16150.275186351697,10788.9,5361.375186351697
789,ESP,City,1846cdd371e69163,5931.6,2010,2010.0,2030,40.0,1846cdd371e69163_2030,ESP.12.32.32028,3558.96,0.01696592574647271,0.01696592574647271,5084.977109918974,3558.96,1526.0171099189738
791,ESP,City,1848d261c7485c73,1018.6,2010,2015.0,2030,40.0,1848d261c7485c73_2030,ESP.10.46.46206,611.16,0.01696592574647271,0.0210404068513228,873.2142565519365,611.16,262.05425655193653
794,ESP,City,186b309f13d1d834,9111.5,2015,2015.0,2030,41.95,186b309f13d1d834_2030,ESP.12.36.36010,5289.2257500000005,0.023628478134050113,0.023628478134050113,8280.380509037115,5289.2257500000005,2991.1547590371147
796,ITA,City,18b5b313731e211f,40773.6,2007,2007.0,2030,24.0,18b5b313731e211f_2030,ITA.5.26.087,30987.935999999998,0.009396541554194116,0.009396541554194116,36406.34972081222,30987.935999999998,5418.413720812223
797,ESP,City,18f85f98c63e0b2e,3252.3,2010,2010.0,2030,40.0,18f85f98c63e0b2e_2030,ESP.10.46.46123,1951.38,0.01696592574647271,0.01696592574647271,2788.0961384094476,1951.38,836.7161384094475
